PerfID,StylistID,StylistName,ConsultantID,RegionID,RegionName,Year,MonthNum,Target_GBP,ActualRevenue_GBP,Achievement_Pct,TotalBookings,CompletedBookings,NoShows,NewClients,Commission_Earned_GBP,Avg_NPS
SP002301,STY070,Leah Gray,CON024,RG04,Birmingham,2023,7,3780.0,4340.07,114.8,36,33,3,10,1085.02,8.5
SP002302,STY070,Leah Gray,CON024,RG04,Birmingham,2023,8,3780.0,3707.41,98.1,25,23,2,8,926.85,8.2
SP002303,STY070,Leah Gray,CON024,RG04,Birmingham,2023,9,3500.0,2714.58,77.6,42,38,2,4,678.65,9.2
SP002304,STY070,Leah Gray,CON024,RG04,Birmingham,2023,10,3500.0,3754.91,107.3,18,15,2,7,938.73,7.6
SP002305,STY070,Leah Gray,CON024,RG04,Birmingham,2023,11,4025.0,3697.07,91.9,35,32,0,3,924.27,8.0
SP002306,STY070,Leah Gray,CON024,RG04,Birmingham,2023,12,4025.0,5194.27,129.1,20,18,1,4,1298.57,9.0
SP002307,STY070,Leah Gray,CON024,RG04,Birmingham,2024,1,3080.0,3528.17,114.6,37,32,3,5,882.04,8.7
SP002308,STY070,Leah Gray,CON024,RG04,Birmingham,2024,2,3080.0,3943.61,128.0,37,31,6,8,985.9,9.8
SP002309,STY070,Leah Gray,CON024,RG04,Birmingham,2024,3,3500.0,4219.93,120.6,45,38,7,9,1054.98,7.3
SP002310,STY070,Leah Gray,CON024,RG04,Birmingham,2024,4,3500.0,3673.54,105.0,16,14,0,2,918.39,7.5
SP002311,STY070,Leah Gray,CON024,RG04,Birmingham,2024,5,3500.0,3650.1,104.3,37,32,3,2,912.52,7.6
SP002312,STY070,Leah Gray,CON024,RG04,Birmingham,2024,6,3780.0,2957.55,78.2,20,17,2,9,739.39,8.0
SP002313,STY070,Leah Gray,CON024,RG04,Birmingham,2024,7,3780.0,4785.02,126.6,37,34,1,12,1196.26,7.3
SP002314,STY070,Leah Gray,CON024,RG04,Birmingham,2024,8,3780.0,3951.63,104.5,39,32,4,7,987.91,8.0
SP002315,STY070,Leah Gray,CON024,RG04,Birmingham,2024,9,3500.0,4289.54,122.6,13,12,0,5,1072.39,7.6
SP002316,STY070,Leah Gray,CON024,RG04,Birmingham,2024,10,3500.0,2483.3,71.0,45,38,5,6,620.82,8.1
SP002317,STY070,Leah Gray,CON024,RG04,Birmingham,2024,11,4025.0,4682.62,116.3,12,11,0,6,1170.66,7.7
SP002318,STY070,Leah Gray,CON024,RG04,Birmingham,2024,12,4025.0,3050.93,75.8,17,15,2,10,762.73,8.3
SP002319,STY070,Leah Gray,CON024,RG04,Birmingham,2025,1,3080.0,3781.62,122.8,19,15,2,7,945.41,8.4
SP002320,STY070,Leah Gray,CON024,RG04,Birmingham,2025,2,3080.0,3377.14,109.6,29,27,0,9,844.29,7.7
SP002321,STY070,Leah Gray,CON024,RG04,Birmingham,2025,3,3500.0,2492.28,71.2,15,12,2,7,623.07,7.7
SP002322,STY070,Leah Gray,CON024,RG04,Birmingham,2025,4,3500.0,4213.39,120.4,20,17,1,4,1053.35,7.6
SP002323,STY070,Leah Gray,CON024,RG04,Birmingham,2025,5,3500.0,2844.42,81.3,35,29,5,10,711.11,9.3
SP002324,STY070,Leah Gray,CON024,RG04,Birmingham,2025,6,3780.0,4022.04,106.4,41,38,3,10,1005.51,8.7
SP002325,STY070,Leah Gray,CON024,RG04,Birmingham,2025,7,3780.0,4046.09,107.0,15,13,1,8,1011.52,9.0
SP002326,STY070,Leah Gray,CON024,RG04,Birmingham,2025,8,3780.0,4430.01,117.2,42,35,4,4,1107.5,8.5
SP002327,STY070,Leah Gray,CON024,RG04,Birmingham,2025,9,3500.0,2578.84,73.7,12,10,1,4,644.71,7.7
SP002328,STY070,Leah Gray,CON024,RG04,Birmingham,2025,10,3500.0,4461.19,127.5,39,35,3,6,1115.3,9.7
SP002329,STY070,Leah Gray,CON024,RG04,Birmingham,2025,11,4025.0,4995.81,124.1,27,24,1,11,1248.95,7.3
SP002330,STY070,Leah Gray,CON024,RG04,Birmingham,2025,12,4025.0,4693.16,116.6,44,37,5,8,1173.29,9.7
SP002331,STY070,Leah Gray,CON024,RG04,Birmingham,2026,1,3080.0,3069.06,99.6,29,27,0,2,767.26,9.3
SP002332,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,1,2200.0,2456.46,111.7,23,20,1,11,614.12,8.7
SP002333,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,2,2200.0,2194.94,99.8,26,21,2,6,548.73,9.5
SP002334,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,3,2500.0,2460.62,98.4,29,25,2,7,615.15,8.7
SP002335,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,4,2500.0,1909.62,76.4,18,16,1,11,477.4,9.8
SP002336,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,5,2500.0,2701.34,108.1,23,18,2,6,675.33,8.1
SP002337,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,6,2700.0,2979.14,110.3,22,17,5,3,744.78,9.8
SP002338,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,7,2700.0,3368.02,124.7,39,33,4,7,842.0,7.7
SP002339,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,8,2700.0,2692.01,99.7,27,25,0,4,673.0,7.2
SP002340,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,9,2500.0,2702.99,108.1,37,35,2,8,675.75,9.0
SP002341,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,10,2500.0,2154.71,86.2,36,31,4,3,538.68,9.3
SP002342,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,11,2875.0,3348.12,116.5,24,21,0,5,837.03,9.3
SP002343,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2023,12,2875.0,2126.36,74.0,12,10,1,3,531.59,8.2
SP002344,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,1,2200.0,1750.13,79.6,26,21,5,3,437.53,8.8
SP002345,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,2,2200.0,1915.22,87.1,33,26,5,6,478.81,9.1
SP002346,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,3,2500.0,3222.93,128.9,23,19,2,8,805.73,8.5
SP002347,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,4,2500.0,1983.79,79.4,35,30,3,8,495.95,9.2
SP002348,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,5,2500.0,2705.66,108.2,27,24,3,3,676.41,9.6
SP002349,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,6,2700.0,2876.32,106.5,22,18,3,3,719.08,9.6
SP002350,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,7,2700.0,2487.25,92.1,41,35,6,3,621.81,7.2
SP002351,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,8,2700.0,2187.05,81.0,25,23,2,4,546.76,9.8
SP002352,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,9,2500.0,2690.22,107.6,18,16,0,5,672.56,9.3
SP002353,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,10,2500.0,2965.4,118.6,16,13,1,10,741.35,7.7
SP002354,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,11,2875.0,3269.12,113.7,17,15,0,12,817.28,8.4
SP002355,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2024,12,2875.0,2385.2,83.0,19,17,2,6,596.3,9.5
SP002356,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,1,2200.0,2769.99,125.9,15,13,2,8,692.5,8.6
SP002357,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,2,2200.0,2450.12,111.4,14,12,0,9,612.53,7.6
SP002358,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,3,2500.0,3152.02,126.1,12,10,0,6,788.01,9.5
SP002359,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,4,2500.0,2627.98,105.1,42,38,2,4,657.0,7.3
SP002360,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,5,2500.0,2828.33,113.1,41,36,2,6,707.08,8.4
SP002361,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,6,2700.0,2412.51,89.4,15,12,1,11,603.13,8.6
SP002362,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,7,2700.0,3414.55,126.5,25,22,3,2,853.64,9.4
SP002363,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,8,2700.0,2834.38,105.0,18,15,0,9,708.6,8.8
SP002364,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,9,2500.0,1768.58,70.7,37,34,1,9,442.15,9.5
SP002365,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,10,2500.0,2697.9,107.9,16,15,0,10,674.47,8.3
SP002366,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,11,2875.0,3027.19,105.3,14,12,0,6,756.8,7.2
SP002367,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2025,12,2875.0,3482.17,121.1,13,11,2,5,870.54,7.9
SP002368,STY071,Nathan Ramirez,CON024,RG04,Birmingham,2026,1,2200.0,1984.5,90.2,20,17,0,10,496.13,8.7
SP002369,STY072,Dylan James,CON025,RG05,Edinburgh,2023,1,2200.0,2761.18,125.5,13,11,2,11,1104.47,7.9
SP002370,STY072,Dylan James,CON025,RG05,Edinburgh,2023,2,2200.0,2643.01,120.1,38,30,7,8,1057.2,9.6
SP002371,STY072,Dylan James,CON025,RG05,Edinburgh,2023,3,2500.0,2413.54,96.5,28,24,2,9,965.42,8.2
SP002372,STY072,Dylan James,CON025,RG05,Edinburgh,2023,4,2500.0,2526.75,101.1,45,37,7,9,1010.7,8.4
SP002373,STY072,Dylan James,CON025,RG05,Edinburgh,2023,5,2500.0,2647.15,105.9,22,18,2,8,1058.86,9.3
SP002374,STY072,Dylan James,CON025,RG05,Edinburgh,2023,6,2700.0,3301.13,122.3,27,23,2,2,1320.45,7.5
SP002375,STY072,Dylan James,CON025,RG05,Edinburgh,2023,7,2700.0,3331.92,123.4,34,31,3,8,1332.77,7.2
SP002376,STY072,Dylan James,CON025,RG05,Edinburgh,2023,8,2700.0,2910.98,107.8,30,24,3,6,1164.39,9.0
SP002377,STY072,Dylan James,CON025,RG05,Edinburgh,2023,9,2500.0,2855.55,114.2,38,31,7,2,1142.22,7.9
SP002378,STY072,Dylan James,CON025,RG05,Edinburgh,2023,10,2500.0,2384.12,95.4,17,14,3,8,953.65,9.2
SP002379,STY072,Dylan James,CON025,RG05,Edinburgh,2023,11,2875.0,3363.29,117.0,14,12,0,10,1345.32,7.8
SP002380,STY072,Dylan James,CON025,RG05,Edinburgh,2023,12,2875.0,2598.62,90.4,18,17,1,11,1039.45,9.3
SP002381,STY072,Dylan James,CON025,RG05,Edinburgh,2024,1,2200.0,2426.71,110.3,22,19,0,11,970.69,7.4
SP002382,STY072,Dylan James,CON025,RG05,Edinburgh,2024,2,2200.0,1979.59,90.0,23,21,0,2,791.84,7.3
SP002383,STY072,Dylan James,CON025,RG05,Edinburgh,2024,3,2500.0,2426.31,97.1,25,20,3,2,970.52,8.8
SP002384,STY072,Dylan James,CON025,RG05,Edinburgh,2024,4,2500.0,2004.09,80.2,37,33,4,8,801.64,7.2
SP002385,STY072,Dylan James,CON025,RG05,Edinburgh,2024,5,2500.0,2614.23,104.6,13,12,1,8,1045.69,9.1
SP002386,STY072,Dylan James,CON025,RG05,Edinburgh,2024,6,2700.0,2478.83,91.8,38,34,1,6,991.53,8.0
SP002387,STY072,Dylan James,CON025,RG05,Edinburgh,2024,7,2700.0,2859.13,105.9,18,14,3,11,1143.65,8.7
SP002388,STY072,Dylan James,CON025,RG05,Edinburgh,2024,8,2700.0,2377.88,88.1,16,13,2,7,951.15,8.0
SP002389,STY072,Dylan James,CON025,RG05,Edinburgh,2024,9,2500.0,2382.35,95.3,27,25,2,10,952.94,8.1
SP002390,STY072,Dylan James,CON025,RG05,Edinburgh,2024,10,2500.0,2165.33,86.6,16,12,4,7,866.13,9.0
SP002391,STY072,Dylan James,CON025,RG05,Edinburgh,2024,11,2875.0,3710.06,129.0,13,10,1,4,1484.03,8.9
SP002392,STY072,Dylan James,CON025,RG05,Edinburgh,2024,12,2875.0,2636.51,91.7,27,21,3,11,1054.61,8.3
SP002393,STY072,Dylan James,CON025,RG05,Edinburgh,2025,1,2200.0,2171.67,98.7,45,37,5,10,868.67,9.2
SP002394,STY072,Dylan James,CON025,RG05,Edinburgh,2025,2,2200.0,1752.33,79.7,25,20,5,9,700.93,8.0
SP002395,STY072,Dylan James,CON025,RG05,Edinburgh,2025,3,2500.0,2132.23,85.3,30,24,6,7,852.89,9.3
SP002396,STY072,Dylan James,CON025,RG05,Edinburgh,2025,4,2500.0,2628.38,105.1,30,26,2,6,1051.35,7.7
SP002397,STY072,Dylan James,CON025,RG05,Edinburgh,2025,5,2500.0,1919.81,76.8,21,19,0,3,767.92,7.2
SP002398,STY072,Dylan James,CON025,RG05,Edinburgh,2025,6,2700.0,2861.98,106.0,42,38,2,4,1144.79,7.9
SP002399,STY072,Dylan James,CON025,RG05,Edinburgh,2025,7,2700.0,2220.71,82.2,28,24,2,11,888.28,8.2
SP002400,STY072,Dylan James,CON025,RG05,Edinburgh,2025,8,2700.0,2602.8,96.4,41,37,4,4,1041.12,7.3
SP002401,STY072,Dylan James,CON025,RG05,Edinburgh,2025,9,2500.0,3174.04,127.0,40,37,3,11,1269.62,8.8
SP002402,STY072,Dylan James,CON025,RG05,Edinburgh,2025,10,2500.0,2239.56,89.6,34,30,4,6,895.82,8.6
SP002403,STY072,Dylan James,CON025,RG05,Edinburgh,2025,11,2875.0,2033.44,70.7,14,11,1,9,813.38,8.1
SP002404,STY072,Dylan James,CON025,RG05,Edinburgh,2025,12,2875.0,2599.26,90.4,41,33,6,12,1039.7,7.5
SP002405,STY072,Dylan James,CON025,RG05,Edinburgh,2026,1,2200.0,2687.13,122.1,23,21,2,6,1074.85,9.0
SP002406,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,1,3080.0,3733.53,121.2,22,20,1,5,1493.41,8.5
SP002407,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,2,3080.0,3978.66,129.2,18,15,3,4,1591.46,7.7
SP002408,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,3,3500.0,3803.37,108.7,35,33,0,8,1521.35,8.1
SP002409,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,4,3500.0,2887.69,82.5,32,28,3,2,1155.08,7.3
SP002410,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,5,3500.0,2553.27,73.0,20,16,2,12,1021.31,9.6
SP002411,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,6,3780.0,4660.57,123.3,12,11,0,12,1864.23,8.1
SP002412,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,7,3780.0,3611.12,95.5,28,23,4,7,1444.45,8.5
SP002413,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,8,3780.0,2706.76,71.6,16,12,2,5,1082.7,7.8
SP002414,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,9,3500.0,4511.68,128.9,27,23,4,9,1804.67,8.9
SP002415,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,10,3500.0,4090.6,116.9,19,17,0,3,1636.24,7.9
SP002416,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,11,4025.0,4162.42,103.4,45,40,5,3,1664.97,7.7
SP002417,STY073,Ethan Watson,CON025,RG05,Edinburgh,2023,12,4025.0,4595.46,114.2,31,26,5,6,1838.19,9.4
SP002418,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,1,3080.0,3618.28,117.5,27,23,4,2,1447.31,8.4
SP002419,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,2,3080.0,3120.58,101.3,16,13,1,12,1248.23,9.3
SP002420,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,3,3500.0,2567.18,73.3,12,11,0,11,1026.87,8.7
SP002421,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,4,3500.0,4259.02,121.7,44,35,8,12,1703.61,8.3
SP002422,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,5,3500.0,2579.11,73.7,40,34,3,12,1031.64,7.5
SP002423,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,6,3780.0,4308.04,114.0,28,22,5,5,1723.22,7.9
SP002424,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,7,3780.0,3007.1,79.6,27,22,5,6,1202.84,9.6
SP002425,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,8,3780.0,4792.43,126.8,12,10,2,3,1916.97,7.3
SP002426,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,9,3500.0,4436.06,126.7,32,25,5,10,1774.42,9.7
SP002427,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,10,3500.0,3871.19,110.6,43,37,4,11,1548.48,8.1
SP002428,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,11,4025.0,3240.15,80.5,27,22,4,8,1296.06,7.5
SP002429,STY073,Ethan Watson,CON025,RG05,Edinburgh,2024,12,4025.0,3052.57,75.8,20,16,3,6,1221.03,9.7
SP002430,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,1,3080.0,2193.89,71.2,29,24,3,12,877.56,8.7
SP002431,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,2,3080.0,2959.13,96.1,21,18,2,8,1183.65,9.2
SP002432,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,3,3500.0,3996.02,114.2,22,17,4,3,1598.41,8.5
SP002433,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,4,3500.0,3737.74,106.8,21,19,0,4,1495.1,8.0
SP002434,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,5,3500.0,3229.46,92.3,21,17,3,4,1291.78,7.7
SP002435,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,6,3780.0,3479.69,92.1,33,30,0,3,1391.88,7.4
SP002436,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,7,3780.0,4769.54,126.2,26,21,3,7,1907.81,9.0
SP002437,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,8,3780.0,4278.6,113.2,21,19,0,12,1711.44,7.9
SP002438,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,9,3500.0,2734.99,78.1,39,35,4,10,1094.0,8.7
SP002439,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,10,3500.0,2635.74,75.3,45,40,5,11,1054.29,9.7
SP002440,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,11,4025.0,4009.85,99.6,25,22,1,10,1603.94,7.9
SP002441,STY073,Ethan Watson,CON025,RG05,Edinburgh,2025,12,4025.0,3025.9,75.2,22,17,5,7,1210.36,9.5
SP002442,STY073,Ethan Watson,CON025,RG05,Edinburgh,2026,1,3080.0,3669.27,119.1,14,12,1,11,1467.71,8.2
SP002443,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,1,1320.0,1196.85,90.7,45,37,7,6,418.9,9.1
SP002444,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,2,1320.0,1413.06,107.1,30,27,0,9,494.57,8.8
SP002445,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,3,1500.0,1893.76,126.3,17,15,0,8,662.82,7.8
SP002446,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,4,1500.0,1910.0,127.3,17,14,0,12,668.5,7.7
SP002447,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,5,1500.0,1053.62,70.2,21,18,1,3,368.77,7.9
SP002448,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,6,1620.0,1773.44,109.5,38,34,1,4,620.7,8.4
SP002449,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,7,1620.0,1215.75,75.0,45,38,4,10,425.51,7.3
SP002450,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,8,1620.0,1161.6,71.7,15,13,0,3,406.56,9.7
SP002451,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,9,1500.0,1659.89,110.7,17,13,3,12,580.96,7.4
SP002452,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,10,1500.0,1315.15,87.7,22,18,2,4,460.3,8.7
SP002453,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,11,1725.0,1353.32,78.5,30,24,4,5,473.66,8.7
SP002454,STY074,Mason Brooks,CON025,RG05,Edinburgh,2023,12,1725.0,1219.74,70.7,36,31,4,3,426.91,9.6
SP002455,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,1,1320.0,940.26,71.2,18,14,3,12,329.09,8.6
SP002456,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,2,1320.0,1664.2,126.1,19,16,0,9,582.47,8.1
SP002457,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,3,1500.0,1238.09,82.5,41,37,1,9,433.33,7.7
SP002458,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,4,1500.0,1798.76,119.9,16,13,1,7,629.57,7.8
SP002459,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,5,1500.0,1204.96,80.3,19,17,2,8,421.74,9.0
SP002460,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,6,1620.0,1775.4,109.6,25,23,1,5,621.39,9.3
SP002461,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,7,1620.0,1644.79,101.5,40,37,3,6,575.68,9.8
SP002462,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,8,1620.0,1517.33,93.7,16,15,1,6,531.07,9.0
SP002463,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,9,1500.0,1366.69,91.1,40,36,4,4,478.34,7.6
SP002464,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,10,1500.0,1796.19,119.7,21,18,1,12,628.67,9.3
SP002465,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,11,1725.0,1342.2,77.8,20,17,2,7,469.77,9.0
SP002466,STY074,Mason Brooks,CON025,RG05,Edinburgh,2024,12,1725.0,1652.59,95.8,37,30,5,4,578.41,7.6
SP002467,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,1,1320.0,954.98,72.3,15,12,2,4,334.24,8.4
SP002468,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,2,1320.0,1635.82,123.9,13,11,2,10,572.54,8.9
SP002469,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,3,1500.0,1065.44,71.0,37,35,0,6,372.9,9.1
SP002470,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,4,1500.0,1594.21,106.3,25,20,2,2,557.97,8.5
SP002471,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,5,1500.0,1325.72,88.4,43,35,8,12,464.0,7.8
SP002472,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,6,1620.0,1498.05,92.5,42,39,1,6,524.32,7.8
SP002473,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,7,1620.0,1601.89,98.9,23,20,1,9,560.66,8.1
SP002474,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,8,1620.0,1433.98,88.5,31,24,4,6,501.89,9.2
SP002475,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,9,1500.0,1153.77,76.9,33,26,5,3,403.82,9.3
SP002476,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,10,1500.0,1654.3,110.3,42,38,4,8,579.0,7.3
SP002477,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,11,1725.0,1490.59,86.4,21,19,0,3,521.71,8.9
SP002478,STY074,Mason Brooks,CON025,RG05,Edinburgh,2025,12,1725.0,1815.18,105.2,42,35,7,7,635.31,9.6
SP002479,STY074,Mason Brooks,CON025,RG05,Edinburgh,2026,1,1320.0,1202.87,91.1,42,37,2,4,421.0,8.0
SP002480,STY001,Sophie Marlowe,CON001,RG01,London North,2026,2,1760.0,2133.69,121.2,30,25,5,11,853.48,9.7
SP002481,STY001,Sophie Marlowe,CON001,RG01,London North,2026,3,2000.0,2545.96,127.3,39,33,4,8,1018.39,9.8
SP002482,STY002,Emma Patel,CON001,RG01,London North,2026,2,2200.0,2093.26,95.1,25,22,2,2,523.32,9.3
SP002483,STY002,Emma Patel,CON001,RG01,London North,2026,3,2500.0,2229.78,89.2,27,24,0,3,557.44,9.3
SP002484,STY003,Claire Hughes,CON002,RG02,London South,2026,2,1320.0,1580.78,119.8,37,34,1,10,553.27,7.7
SP002485,STY003,Claire Hughes,CON002,RG02,London South,2026,3,1500.0,1408.89,93.9,41,34,4,5,493.11,7.9
SP002486,STY004,Lisa Carter,CON002,RG02,London South,2026,2,3080.0,2816.95,91.5,29,25,2,9,845.08,8.1
SP002487,STY004,Lisa Carter,CON002,RG02,London South,2026,3,3500.0,2632.26,75.2,12,11,0,7,789.68,9.0
SP002488,STY005,Sarah Walsh,CON002,RG02,London South,2026,2,3080.0,3173.97,103.1,39,34,2,5,952.19,8.3
SP002489,STY005,Sarah Walsh,CON002,RG02,London South,2026,3,3500.0,3629.4,103.7,39,35,4,7,1088.82,8.3
SP002490,STY006,Anna Singh,CON002,RG02,London South,2026,2,3080.0,2328.62,75.6,28,24,3,9,815.02,9.4
SP002491,STY006,Anna Singh,CON002,RG02,London South,2026,3,3500.0,3401.11,97.2,16,13,3,11,1190.39,8.1
SP002492,STY007,Kate Okoye,CON003,RG03,Manchester,2026,2,1320.0,1099.03,83.3,40,34,4,9,329.71,7.2
SP002493,STY007,Kate Okoye,CON003,RG03,Manchester,2026,3,1500.0,1556.43,103.8,30,24,4,11,466.93,9.7
SP002494,STY008,Helen Chen,CON003,RG03,Manchester,2026,2,3080.0,2578.19,83.7,44,36,7,9,773.46,7.8
SP002495,STY008,Helen Chen,CON003,RG03,Manchester,2026,3,3500.0,3029.56,86.6,27,22,2,10,908.87,9.5
SP002496,STY010,Rachel Johnson,CON004,RG04,Birmingham,2026,2,2640.0,3117.78,118.1,37,30,6,9,1091.22,8.4
SP002497,STY010,Rachel Johnson,CON004,RG04,Birmingham,2026,3,3000.0,3723.22,124.1,23,19,1,7,1303.13,8.0
SP002498,STY011,James Smith,CON004,RG04,Birmingham,2026,2,2200.0,2846.93,129.4,37,34,2,10,711.73,7.8
SP002499,STY011,James Smith,CON004,RG04,Birmingham,2026,3,2500.0,2867.79,114.7,35,30,2,4,716.95,8.8
SP002500,STY012,David Brown,CON004,RG04,Birmingham,2026,2,1760.0,2047.16,116.3,44,40,1,4,511.79,8.0
SP002501,STY012,David Brown,CON004,RG04,Birmingham,2026,3,2000.0,2481.12,124.1,24,20,3,7,620.28,7.7
SP002502,STY013,Mark Taylor,CON004,RG04,Birmingham,2026,2,2640.0,2258.26,85.5,30,27,3,3,677.48,7.5
SP002503,STY013,Mark Taylor,CON004,RG04,Birmingham,2026,3,3000.0,3679.04,122.6,36,32,3,12,1103.71,9.2
SP002504,STY014,Tom Davis,CON005,RG05,Edinburgh,2026,2,2640.0,2286.23,86.6,27,23,3,3,685.87,9.7
SP002505,STY014,Tom Davis,CON005,RG05,Edinburgh,2026,3,3000.0,2517.24,83.9,45,41,2,4,755.17,7.7
SP002506,STY015,Raj Miller,CON005,RG05,Edinburgh,2026,2,1320.0,1118.43,84.7,26,21,2,2,279.61,7.4
SP002507,STY015,Raj Miller,CON005,RG05,Edinburgh,2026,3,1500.0,1457.4,97.2,22,18,4,4,364.35,9.3
SP002508,STY016,Liam Wilson,CON005,RG05,Edinburgh,2026,2,1760.0,1515.89,86.1,23,19,3,6,454.77,7.3
