FinID,ConsultantID,ConsultantName,RegionID,Year,MonthNum,ConsultationRevenue_GBP,RetailRevenue_GBP,TotalRevenue_GBP,ConsultationBudget_GBP,RetailBudget_GBP,TotalBudget_GBP,RevenueVsBudget_GBP,RevenueVsBudget_Pct,FranchiseFee_GBP,StylistCommission_GBP,MarketingCost_GBP,OperationalCost_GBP,ProductCOGS_GBP,TotalCost_GBP,GrossProfit_GBP,NetProfit_GBP,ProfitMargin_Pct
FIN000920,CON025,Natalie Garcia,RG05,2025,8,6383.08,1840.85,8223.93,5400.0,1620.0,7020.0,1203.93,117.2,657.91,1914.92,411.2,241.58,828.38,4053.99,7395.55,4169.94,50.7
FIN000921,CON025,Natalie Garcia,RG05,2025,9,5192.08,1264.35,6456.43,5000.0,1500.0,6500.0,-43.57,99.3,516.51,1557.62,322.82,396.81,568.96,3362.72,5887.47,3093.71,47.9
FIN000922,CON025,Natalie Garcia,RG05,2025,10,4134.76,1947.26,6082.02,5000.0,1500.0,6500.0,-417.98,93.6,486.56,1240.43,304.1,484.66,876.27,3392.02,5205.75,2690.0,44.2
FIN000923,CON025,Natalie Garcia,RG05,2025,11,4840.71,2161.02,7001.73,5750.0,1725.0,7475.0,-473.27,93.7,560.14,1452.21,350.09,558.91,972.46,3893.81,6029.27,3107.92,44.4
FIN000924,CON025,Natalie Garcia,RG05,2025,12,5944.88,1932.88,7877.76,5750.0,1725.0,7475.0,402.76,105.4,630.22,1783.46,393.89,349.0,869.8,4026.37,7007.96,3851.39,48.9
FIN000925,CON025,Natalie Garcia,RG05,2026,1,5449.62,991.24,6440.86,4400.0,1320.0,5720.0,720.86,112.6,515.27,1634.89,322.04,238.23,446.06,3156.49,5994.8,3284.37,51.0
FIN000926,CON001,Sophie Marlowe,RG01,2026,2,3910.0,972.03,4882.03,3520.0,880.0,4400.0,482.03,111.0,390.56,1173.0,244.1,251.69,437.41,2496.76,4444.62,2385.27,48.9
FIN000927,CON001,Sophie Marlowe,RG01,2026,3,3798.7,990.46,4789.16,4000.0,1000.0,5000.0,-210.84,95.8,383.13,1139.61,239.46,367.0,445.71,2574.91,4343.45,2214.25,46.2
FIN000928,CON002,Emma Patel,RG02,2026,2,4308.67,586.16,4894.83,4400.0,704.0,5104.0,-209.17,95.9,391.59,1292.6,244.74,438.86,263.77,2631.56,4631.06,2263.27,46.2
FIN000929,CON002,Emma Patel,RG02,2026,3,5662.65,777.17,6439.82,5000.0,800.0,5800.0,639.82,111.0,515.19,1698.79,321.99,204.05,349.73,3089.75,6090.09,3350.07,52.0
FIN000930,CON003,Claire Hughes,RG03,2026,2,2639.65,614.47,3254.12,2640.0,704.0,3344.0,-89.88,97.3,260.33,791.89,162.71,387.3,276.51,1878.74,2977.61,1375.38,42.3
FIN000931,CON003,Claire Hughes,RG03,2026,3,3066.33,944.7,4011.03,3000.0,800.0,3800.0,211.03,105.6,320.88,919.9,200.55,265.06,425.12,2131.51,3585.91,1879.52,46.9
FIN000932,CON004,Lisa Carter,RG04,2026,2,3827.29,811.98,4639.27,4400.0,704.0,5104.0,-464.73,90.9,371.14,1148.19,231.96,430.37,365.39,2547.05,4273.88,2092.22,45.1
FIN000933,CON004,Lisa Carter,RG04,2026,3,5795.48,974.9,6770.38,5000.0,800.0,5800.0,970.38,116.7,541.63,1738.64,338.52,435.93,438.7,3493.42,6331.68,3276.96,48.4
FIN000934,CON005,Sarah Walsh,RG05,2026,2,5161.18,1079.54,6240.72,4400.0,1320.0,5720.0,520.72,109.1,499.26,1548.35,312.04,526.29,485.79,3371.73,5754.93,2868.99,46.0
FIN000935,CON005,Sarah Walsh,RG05,2026,3,4977.54,1622.22,6599.76,5000.0,1500.0,6500.0,99.76,101.5,527.98,1493.26,329.99,229.41,730.0,3310.64,5869.76,3289.12,49.8
FIN000936,CON006,Anna Singh,RG06,2026,2,4176.38,774.18,4950.56,3520.0,704.0,4224.0,726.56,117.2,396.04,1252.91,247.53,553.42,348.38,2798.28,4602.18,2152.28,43.5
FIN000937,CON006,Anna Singh,RG06,2026,3,4770.6,721.31,5491.91,4000.0,800.0,4800.0,691.91,114.4,439.35,1431.18,274.6,330.57,324.59,2800.29,5167.32,2691.62,49.0
FIN000938,CON007,Kate Okoye,RG07,2026,2,3397.43,1245.51,4642.94,3960.0,1056.0,5016.0,-373.06,92.6,371.44,1019.23,232.15,497.31,560.48,2680.61,4082.46,1962.33,42.3
FIN000939,CON007,Kate Okoye,RG07,2026,3,4720.15,1009.19,5729.34,4500.0,1200.0,5700.0,29.34,100.5,458.35,1416.04,286.47,508.55,454.14,3123.55,5275.2,2605.79,45.5
FIN000940,CON008,Helen Chen,RG08,2026,2,4005.85,682.28,4688.13,3520.0,704.0,4224.0,464.13,111.0,375.05,1201.75,234.41,205.92,307.03,2324.16,4381.1,2363.97,50.4
FIN000941,CON008,Helen Chen,RG08,2026,3,4128.54,874.6,5003.14,4000.0,800.0,4800.0,203.14,104.2,400.25,1238.56,250.16,568.08,393.57,2850.62,4609.57,2152.52,43.0
FIN000942,CON009,Fiona Williams,RG09,2026,2,3995.78,968.53,4964.31,3520.0,1056.0,4576.0,388.31,108.5,397.14,1198.73,248.22,549.91,435.84,2829.84,4528.47,2134.47,43.0
FIN000943,CON009,Fiona Williams,RG09,2026,3,3432.3,975.67,4407.97,4000.0,1200.0,5200.0,-792.03,84.8,352.64,1029.69,220.4,252.07,439.05,2293.85,3968.92,2114.12,48.0
FIN000944,CON010,Rachel Johnson,RG10,2026,2,3861.38,867.88,4729.26,3960.0,704.0,4664.0,65.26,101.4,378.34,1158.41,236.46,598.22,390.55,2761.98,4338.71,1967.28,41.6
FIN000945,CON010,Rachel Johnson,RG10,2026,3,5028.18,837.12,5865.3,4500.0,800.0,5300.0,565.3,110.7,469.22,1508.45,293.27,271.83,376.7,2919.47,5488.6,2945.83,50.2
FIN000946,CON011,James Smith,RG01,2026,2,2833.64,1129.11,3962.75,2640.0,1056.0,3696.0,266.75,107.2,317.02,850.09,198.14,497.37,508.1,2370.72,3454.65,1592.03,40.2
FIN000947,CON011,James Smith,RG01,2026,3,3526.02,1349.39,4875.41,3000.0,1200.0,4200.0,675.41,116.1,390.03,1057.81,243.77,285.54,607.23,2584.38,4268.18,2291.03,47.0
FIN000948,CON012,David Brown,RG02,2026,2,3751.07,1058.76,4809.83,3520.0,880.0,4400.0,409.83,109.3,384.79,1125.32,240.49,316.64,476.44,2543.68,4333.39,2266.15,47.1
FIN000949,CON012,David Brown,RG02,2026,3,4676.28,813.31,5489.59,4000.0,1000.0,5000.0,489.59,109.8,439.17,1402.88,274.48,574.25,365.99,3056.77,5123.6,2432.82,44.3
FIN000950,CON013,Mark Taylor,RG03,2026,2,3055.06,1256.53,4311.59,3080.0,1056.0,4136.0,175.59,104.2,344.93,916.52,215.58,476.7,565.44,2519.17,3746.15,1792.42,41.6
FIN000951,CON013,Mark Taylor,RG03,2026,3,3808.8,1415.68,5224.48,3500.0,1200.0,4700.0,524.48,111.2,417.96,1142.64,261.22,297.72,637.06,2756.6,4587.42,2467.88,47.2
FIN000952,CON014,Tom Davis,RG04,2026,2,2541.85,1258.18,3800.03,2640.0,1320.0,3960.0,-159.97,96.0,304.0,762.55,190.0,236.31,566.18,2059.04,3233.85,1740.99,45.8
FIN000953,CON014,Tom Davis,RG04,2026,3,2883.42,1276.74,4160.16,3000.0,1500.0,4500.0,-339.84,92.4,332.81,865.03,208.01,405.77,574.53,2386.15,3585.63,1774.01,42.6
FIN000954,CON015,Raj Miller,RG05,2026,2,3158.61,909.25,4067.86,3520.0,880.0,4400.0,-332.14,92.5,325.43,947.58,203.39,310.04,409.16,2195.6,3658.7,1872.26,46.0
FIN000955,CON015,Raj Miller,RG05,2026,3,4084.06,1094.36,5178.42,4000.0,1000.0,5000.0,178.42,103.6,414.27,1225.22,258.92,523.23,492.46,2914.1,4685.96,2264.32,43.7
FIN000956,CON016,Liam Wilson,RG06,2026,2,3916.65,680.98,4597.63,3520.0,704.0,4224.0,373.63,108.8,367.81,1174.99,229.88,572.0,306.44,2651.12,4291.19,1946.51,42.3
FIN000957,CON016,Liam Wilson,RG06,2026,3,3861.5,962.39,4823.89,4000.0,800.0,4800.0,23.89,100.5,385.91,1158.45,241.19,328.57,433.08,2547.2,4390.81,2276.69,47.2
FIN000958,CON017,Michael Moore,RG07,2026,2,4898.45,961.4,5859.85,4400.0,880.0,5280.0,579.85,111.0,468.79,1469.53,292.99,569.46,432.63,3233.4,5427.22,2626.45,44.8
FIN000959,CON017,Michael Moore,RG07,2026,3,4264.14,916.56,5180.7,5000.0,1000.0,6000.0,-819.3,86.3,414.46,1279.24,259.04,519.79,412.45,2884.98,4768.25,2295.72,44.3
FIN000960,CON018,Oliver Anderson,RG08,2026,2,3840.54,923.44,4763.98,3520.0,880.0,4400.0,363.98,108.3,381.12,1152.16,238.2,535.24,415.55,2722.27,4348.43,2041.71,42.9
FIN000961,CON018,Oliver Anderson,RG08,2026,3,4704.74,864.44,5569.18,4000.0,1000.0,5000.0,569.18,111.4,445.53,1411.42,278.46,525.56,389.0,3049.97,5180.18,2519.21,45.2
FIN000962,CON019,Peter Thomas,RG09,2026,2,3294.66,658.3,3952.96,3080.0,704.0,3784.0,168.96,104.5,316.24,988.4,197.65,482.45,296.24,2280.98,3656.72,1671.98,42.3
FIN000963,CON019,Peter Thomas,RG09,2026,3,3776.09,828.99,4605.08,3500.0,800.0,4300.0,305.08,107.1,368.41,1132.83,230.25,415.18,373.05,2519.72,4232.03,2085.36,45.3
FIN000964,CON020,Andrew Jackson,RG10,2026,2,3696.3,574.18,4270.48,3520.0,704.0,4224.0,46.48,101.1,341.64,1108.89,213.52,415.88,258.38,2338.31,4012.1,1932.17,45.2
FIN000965,CON020,Andrew Jackson,RG10,2026,3,4357.94,899.94,5257.88,4000.0,800.0,4800.0,457.88,109.5,420.63,1307.38,262.89,259.65,404.97,2655.52,4852.91,2602.36,49.5
FIN000966,CON021,Jessica White,RG01,2026,2,3626.1,893.58,4519.68,3520.0,880.0,4400.0,119.68,102.7,361.57,1087.83,225.98,457.25,402.11,2534.74,4117.57,1984.94,43.9
FIN000967,CON021,Jessica White,RG01,2026,3,4167.11,1078.37,5245.48,4000.0,1000.0,5000.0,245.48,104.9,419.64,1250.13,262.27,289.03,485.27,2706.34,4760.21,2539.14,48.4
FIN000968,CON022,Lucy Harris,RG02,2026,2,4092.59,738.74,4831.33,3960.0,880.0,4840.0,-8.67,99.8,386.51,1227.78,241.57,551.92,332.43,2740.21,4498.9,2091.12,43.3
FIN000969,CON022,Lucy Harris,RG02,2026,3,5177.47,805.84,5983.31,4500.0,1000.0,5500.0,483.31,108.8,478.66,1553.24,299.17,250.79,362.63,2944.49,5620.68,3038.82,50.8
FIN000970,CON023,Charlotte Martin,RG03,2026,2,4663.59,1138.46,5802.05,4400.0,1056.0,5456.0,346.05,106.3,464.16,1399.08,290.1,414.24,512.31,3079.89,5289.74,2722.16,46.9
FIN000971,CON023,Charlotte Martin,RG03,2026,3,5787.29,994.41,6781.7,5000.0,1200.0,6200.0,581.7,109.4,542.54,1736.19,339.09,304.05,447.48,3369.35,6334.22,3412.35,50.3
FIN000972,CON024,Amy Thompson,RG04,2026,2,3882.52,1555.13,5437.65,4400.0,1320.0,5720.0,-282.35,95.1,435.01,1164.76,271.88,484.92,699.81,3056.38,4737.84,2381.27,43.8
FIN000973,CON024,Amy Thompson,RG04,2026,3,4512.36,1552.01,6064.37,5000.0,1500.0,6500.0,-435.63,93.3,485.15,1353.71,303.22,381.24,698.4,3221.72,5365.97,2842.65,46.9
FIN000974,CON025,Natalie Garcia,RG05,2026,2,4860.39,1547.64,6408.03,4400.0,1320.0,5720.0,688.03,112.0,512.64,1458.12,320.4,587.55,696.44,3575.15,5711.59,2832.88,44.2
FIN000975,CON025,Natalie Garcia,RG05,2026,3,4814.46,1303.93,6118.39,5000.0,1500.0,6500.0,-381.61,94.1,489.47,1444.34,305.92,415.8,586.77,3242.3,5531.62,2876.09,47.0
